Item ID,Item meta,Has NBT,Display Name
13520,0,false,Wand Focus: Beam Exchange
13521,0,false,Wand Focus: Confusion
13522,0,false,Wand Focus: Snowball
13523,0,false,Wand Focus: Clean
13556,0,false,Focus Pouch
13657,0,false,Music Disc
13658,0,false,Music Disc
13659,0,false,Music Disc
13660,0,false,Dark Thaumium Pickaxe
13661,0,false,Dark Thaumium Shovel
13662,0,false,Dark Thaumium Sword
13663,0,false,Magic Scribing Tool
13756,0,false,Crated Oak Wood
13757,0,false,Crated Cobblestone
13758,0,false,Crated Dirt
13759,0,false,Crated Stone
13760,0,false,Crated Bricks
13761,0,false,Crated Cactus
13762,0,false,Crated Sand
13763,0,false,Crated Obsidian
13764,0,false,Crated Netherrack
13765,0,false,Crated Soul Sand
13766,0,false,Crated Sandstone
13767,0,false,Crated Bog Earth
13768,0,false,Crated Humus
13769,0,false,Crated Nether Brick
13770,0,false,Crated Peat
13771,0,false,Crated Apatite
13772,0,false,Crated Fertilizer
13773,0,false,Crated Tin Ingot
13774,0,false,Crated Copper Ingot
13775,0,false,Crated Bronze Ingot
13776,0,false,Crated Wheat
13777,0,false,Crated Mycelium
13778,0,false,Crated Mulch
13779,0,false,Crate with unknown content
13780,0,false,Crate with unknown content
13781,0,false,Crate with unknown content
13782,0,false,Crated Cookie
13783,0,false,Crated Honey Comb
13784,0,false,Crated Beeswax
13785,0,false,Crated Pollen
13786,0,false,Crated Propolis
13787,0,false,Crated Honeydew
13788,0,false,Crated Royal Jelly
13789,0,false,Crated Cocoa Comb
13790,0,false,Crated Redstone
13791,0,false,Crated Lapis Lazuli
13792,0,false,Crated Sugar Canes
13793,0,false,Crated Clay
13794,0,false,Crated Glowstone Dust
13795,0,false,Crated Apple
13796,0,false,Crated Nether Wart
13797,0,false,Crated Sticky Resin
13798,0,false,Crated Rubber
13799,0,false,Crated Scrap
13800,0,false,Crated Universal Usable Amplifier
13801,0,false,Crated Simmering Comb
13802,0,false,Crated Stringy Comb
13803,0,false,Crated Frozen Comb
13804,0,false,Crated Dripping Comb
13805,0,false,Crated Refractory Wax
13806,0,false,Crated Phosphor
13807,0,false,Crated Ash
13808,0,false,Crated Charcoal
13809,0,false,Crated Gravel
13810,0,false,Crated Coal
13811,0,false,Crated Seeds
13812,0,false,Crated Oak Sapling
13816,0,false,Bamboo Shoot
13817,0,false,Bamboo Shoot Seed
14226,0,true,Screwdriver
14228,0,false,Basic Circuit
14229,0,false,Advanced Circuit
14230,0,false,Elite Circuit
14256,0,false,Apiarist's Pipe
14274,0,false,Materials and You
14274,1,false,Materials and You
14274,2,false,Mighty Smelting
14274,3,false,Diary of a Tinker
14275,0,false,Blank Pattern
14275,1,false,Blank Cast
14276,0,false,Paper Stack
14276,1,false,Slime Crystal
14276,2,false,Seared Brick
14276,3,false,Cobalt Ingot
14276,4,false,Ardite Ingot
14276,5,false,Manyullyn Ingot
14276,6,false,Ball of Moss
14276,7,false,Lava Crystal
14276,8,false,Necrotic Bone
14276,9,false,Copper Ingot
14276,10,false,Tin Ingot
14276,11,false,Aluminum Ingot
14276,12,false,Raw Aluminum
14276,13,false,Bronze Ingot
14276,14,false,Aluminum Brass Ingot
14276,15,false,Alumite Ingot
14276,16,false,Steel Ingot
14276,17,false,Slime Crystal
14276,18,false,Obsidian Ingot
14276,19,false,Iron Nugget
14276,20,false,Copper Nugget
14276,21,false,Tin Nugget
14276,22,false,Aluminum Nugget
14276,24,false,Aluminum Brass Nugget
14276,25,false,Silky Cloth
14276,26,false,Silky Jewel
14276,27,false,Obsidian Nugget
14276,28,false,Cobalt Nugget
14276,29,false,Ardite Nugget
14276,30,false,Manyullyn Nugget
14276,31,false,Bronze Nugget
14276,32,false,Alumite Nugget
14276,33,false,Steel Nugget
14276,34,false,Pig Iron Ingot
14276,35,false,Pig Iron Platter
14276,36,false,Ball of Glue
14276,37,false,Seared Brick
14276,38,false,Ardite Dust
14276,39,false,Cobalt Dust
14276,40,false,Aluminum Dust
14276,41,false,Manyullyn Dust
14276,42,false,Aluminum Brass Dust
14277,0,false,Wooden Tool Rod
14277,1,false,Stone Tool Rod
14277,2,false,Iron Tool Rod
14277,3,false,Flint Tool Rod
14277,4,false,Cactus Tool Rod
14277,5,false,Bone Tool Rod
14277,6,false,Obsidian Tool Rod
14277,7,false,Netherrack Tool Rod
14277,8,false,Slime Tool Rod
14277,9,false,Paper Tool Rod
14277,10,false,Cobalt Tool Rod
14277,11,false,Ardite Tool Rod
14277,12,false,Manyullyn Tool Rod
14277,13,false,Copper Tool Rod
14277,14,false,Bronze Tool Rod
14277,15,false,Alumite Tool Rod
14277,16,false,Steel Tool Rod
14277,17,false,Slime Tool Rod
14277,18,false,Pig Iron Tool Rod
14277,31,false,Thaumium Tool Rod
14278,1,false,Stone Shard
14278,2,false,Iron Shard
14278,3,false,Flint Shard
14278,4,false,Cactus Shard
14278,6,false,Obsidian Shard
14278,7,false,Netherrack Shard
14278,8,false,Slime Shard
14278,10,false,Cobalt Shard
14278,11,false,Ardite Shard
14278,12,false,Manyullyn Shard
14278,13,false,Copper Shard
14278,14,false,Bronze Shard
14278,15,false,Alumite Shard
14278,16,false,Steel Shard
14278,17,false,Slime Shard
14278,18,false,Pig Iron Shard
14278,31,false,Thaumium Shard
14279,1,false,Tool Rod Pattern
14279,2,false,Pickaxe Head Pattern
14279,3,false,Shovel Head Pattern
14279,4,false,Axe Head Pattern
14279,5,false,Sword Blade Pattern
14279,6,false,Wide Guard Pattern
14279,7,false,Hand Guard Pattern
14279,8,false,Crossbar Pattern
14279,9,false,Tool Binding Pattern
14279,10,false,Pan Pattern
14279,11,false,Wide Board Pattern
14279,12,false,Knife Blade Pattern
14279,13,false,Chisel Head Pattern
14279,14,false,Tough Rod Pattern
14279,15,false,Tough Binding Pattern
14279,16,false,Large Plate Pattern
14279,17,false,Broadaxe Head Pattern
14279,18,false,Scythe Head Pattern
14279,19,false,Excavator Head Pattern
14279,20,false,Large Blade Pattern
14279,21,false,Hammer Head Pattern
14279,22,false,Full Guard Pattern
14279,23,false,Bowstring Pattern
14279,24,false,Fletching Pattern
14279,25,false,Arrowhead Pattern
14280,0,false,Ingot Cast
14280,1,false,Tool Rod Cast
14280,2,false,Pickaxe Head Cast
14280,3,false,Shovel Head Cast
14280,4,false,Axe Head Cast
14280,5,false,Sword Blade Cast
14280,6,false,Wide Guard Cast
14280,7,false,Hand Guard Cast
14280,8,false,Crossbar Cast
14280,9,false,Tool Binding Cast
14280,10,false,Pan Cast
14280,11,false,Wide Board Cast
14280,12,false,Knife Blade Cast
14280,13,false,Chisel Head Cast
14280,14,false,Tough Rod Cast
14280,15,false,Tough Binding Cast
14280,16,false,Large Plate Cast
14280,17,false,Broadaxe Head Cast
14280,18,false,Scythe Head Cast
14280,19,false,Excavator Head Cast
14280,20,false,Large Blade Cast
14280,21,false,Hammer Head Cast
14280,22,false,Full Guard Cast
14280,25,false,Arrowhead Cast
14280,26,false,Gem Cast
14282,0,false,Wooden Pickaxe Head
14282,1,false,Stone Pickaxe Head
14282,2,false,Iron Pickaxe Head
14282,3,false,Flint Pickaxe Head
14282,4,false,Cactus Pickaxe Head
14282,5,false,Bone Pickaxe Head
14282,6,false,Obsidian Pickaxe Head
14282,7,false,Netherrack Pickaxe Head
14282,8,false,Slime Pickaxe Head
14282,9,false,Paper Pickaxe Head
14282,10,false,Cobalt Pickaxe Head
14282,11,false,Ardite Pickaxe Head
14282,12,false,Manyullyn Pickaxe Head
14282,13,false,Copper Pickaxe Head
14282,14,false,Bronze Pickaxe Head
14282,15,false,Alumite Pickaxe Head
14282,16,false,Steel Pickaxe Head
14282,17,false,Slime Pickaxe Head
14282,18,false,Pig Iron Pickaxe Head
14282,31,false,Thaumium Pickaxe Head
14283,0,false,Wooden Shovel Head
14283,1,false,Stone Shovel Head
14283,2,false,Iron Shovel Head
14283,3,false,Flint Shovel Head
14283,4,false,Cactus Shovel Head
14283,5,false,Bone Shovel Head
14283,6,false,Obsidian Shovel Head
14283,7,false,Netherrack Shovel Head
14283,8,false,Slime Shovel Head
14283,9,false,Paper Shovel Head
14283,10,false,Cobalt Shovel Head
14283,11,false,Ardite Shovel Head
14283,12,false,Manyullyn Shovel Head
14283,13,false,Copper Shovel Head
14283,14,false,Bronze Shovel Head
14283,15,false,Alumite Shovel Head
14283,16,false,Steel Shovel Head
14283,17,false,Slime Shovel Head
14283,18,false,Pig Iron Shovel Head
14283,31,false,Thaumium Shovel Head
14284,0,false,Wooden Axe Head
14284,1,false,Stone Axe Head
14284,2,false,Iron Axe Head
14284,3,false,Flint Axe Head
14284,4,false,Cactus Axe Head
14284,5,false,Bone Axe Head
14284,6,false,Obsidian Axe Head
14284,7,false,Netherrack Axe Head
14284,8,false,Slime Axe Head
14284,9,false,Paper Axe Head
14284,10,false,Cobalt Axe Head
14284,11,false,Ardite Axe Head
14284,12,false,Manyullyn Axe Head
14284,13,false,Copper Axe Head
14284,14,false,Bronze Axe Head
14284,15,false,Alumite Axe Head
14284,16,false,Steel Axe Head
14284,17,false,Slime Axe Head
14284,18,false,Pig Iron Axe Head
14284,31,false,Thaumium Axe Head
14286,0,false,Wooden Sword Blade
14286,1,false,Stone Sword Blade
14286,2,false,Iron Sword Blade
14286,3,false,Flint Sword Blade
14286,4,false,Cactus Sword Blade
14286,5,false,Bone Sword Blade
14286,6,false,Obsidian Sword Blade
14286,7,false,Netherrack Sword Blade
14286,8,false,Slime Sword Blade
14286,9,false,Paper Sword Blade
14286,10,false,Cobalt Sword Blade
14286,11,false,Ardite Sword Blade
14286,12,false,Manyullyn Sword Blade
14286,13,false,Copper Sword Blade
14286,14,false,Bronze Sword Blade
14286,15,false,Alumite Sword Blade
14286,16,false,Steel Sword Blade
14286,17,false,Slime Sword Blade
14286,18,false,Pig Iron Sword Blade
14286,31,false,Thaumium Sword Blade
14287,0,false,Wooden Wide Guard
14287,1,false,Stone Wide Guard
14287,2,false,Iron Wide Guard
14287,3,false,Flint Wide Guard
14287,4,false,Cactus Wide Guard
14287,5,false,Bone Wide Guard
14287,6,false,Obsidian Wide Guard
14287,7,false,Netherrack Wide Guard
14287,8,false,Slime Wide Guard
14287,9,false,Paper Wide Guard
14287,10,false,Cobalt Wide Guard
14287,11,false,Ardite Wide Guard
14287,12,false,Manyullyn Wide Guard
14287,13,false,Copper Wide Guard
14287,14,false,Bronze Wide Guard
14287,15,false,Alumite Wide Guard
14287,16,false,Steel Wide Guard
14287,17,false,Slime Wide Guard
14287,18,false,Pig Iron Wide Guard
14287,31,false,Thaumium Wide Guard
14288,0,false,Wooden Hand Guard
14288,1,false,Stone Hand Guard
14288,2,false,Iron Hand Guard
14288,3,false,Flint Hand Guard
14288,4,false,Cactus Hand Guard
14288,5,false,Bone Hand Guard
14288,6,false,Obsidian Hand Guard
14288,7,false,Netherrack Hand Guard
14288,8,false,Slime Hand Guard
14288,9,false,Paper Hand Guard
14288,10,false,Cobalt Hand Guard
14288,11,false,Ardite Hand Guard
14288,12,false,Manyullyn Hand Guard
14288,13,false,Copper Hand Guard
14288,14,false,Bronze Hand Guard
14288,15,false,Alumite Hand Guard
14288,16,false,Steel Hand Guard
14288,17,false,Slime Hand Guard
14288,18,false,Pig Iron Hand Guard
14288,31,false,Thaumium Hand Guard
14289,0,false,Wooden Crossbar
14289,1,false,Stone Crossbar
14289,2,false,Iron Crossbar
14289,3,false,Flint Crossbar
14289,4,false,Cactus Crossbar
14289,5,false,Bone Crossbar
14289,6,false,Obsidian Crossbar
14289,7,false,Netherrack Crossbar
14289,8,false,Slime Crossbar
14289,9,false,Paper Crossbar
14289,10,false,Cobalt Crossbar
14289,11,false,Ardite Crossbar
14289,12,false,Manyullyn Crossbar
14289,13,false,Copper Crossbar
14289,14,false,Bronze Crossbar
14289,15,false,Alumite Crossbar
14289,16,false,Steel Crossbar
14289,17,false,Slime Crossbar
14289,18,false,Pig Iron Crossbar
14289,31,false,Thaumium Crossbar
14290,0,false,Wooden Binding
14290,1,false,Stone Binding
14290,2,false,Iron Binding
14290,3,false,Flint Binding
14290,4,false,Cactus Binding
14290,5,false,Bone Binding
14290,6,false,Obsidian Binding
14290,7,false,Netherrack Binding
14290,8,false,Slime Binding
14290,9,false,Paper Binding
14290,10,false,Cobalt Binding
14290,11,false,Ardite Binding
14290,12,false,Manyullyn Binding
14290,13,false,Copper Binding
14290,14,false,Bronze Binding
14290,15,false,Alumite Binding
14290,16,false,Steel Binding
14290,17,false,Slime Binding
14290,18,false,Pig Iron Binding
14290,31,false,Thaumium Binding
14291,0,false,Wooden Pan
14291,1,false,Stone Pan
14291,2,false,Iron Pan
14291,3,false,Flint Pan
14291,4,false,Cactus Pan
14291,5,false,Bone Pan
14291,6,false,Obsidian Pan
14291,7,false,Netherrack Pan
14291,8,false,Slime Pan
14291,9,false,Paper Pan
14291,10,false,Cobalt Pan
14291,11,false,Ardite Pan
14291,12,false,Manyullyn Pan
14291,13,false,Copper Pan
14291,14,false,Bronze Pan
14291,15,false,Alumite Pan
14291,16,false,Steel Pan
14291,17,false,Slime Pan
14291,18,false,Pig Iron Pan
14291,31,false,Thaumium Pan
14292,0,false,Wooden Sign Head
14292,1,false,Stone Sign Head
14292,2,false,Iron Sign Head
14292,3,false,Flint Sign Head
14292,4,false,Cactus Sign Head
14292,5,false,Bone Sign Head
14292,6,false,Obsidian Sign Head
14292,7,false,Netherrack Sign Head
14292,8,false,Slime Sign Head
14292,9,false,Paper Sign Head
14292,10,false,Cobalt Sign Head
14292,11,false,Ardite Sign Head
14292,12,false,Manyullyn Sign Head
14292,13,false,Copper Sign Head
14292,14,false,Bronze Sign Head
14292,15,false,Alumite Sign Head
14292,16,false,Steel Sign Head
14292,17,false,Slime Sign Head
14292,18,false,Pig Iron Sign Head
14292,31,false,Thaumium Sign Head
14293,0,false,Wooden Broad Axe Head
14293,1,false,Stone Broad Axe Head
14293,2,false,Iron Broad Axe Head
14293,3,false,Flint Broad Axe Head
14293,4,false,Cactus Broad Axe Head
14293,5,false,Bone Broad Axe Head
14293,6,false,Obsidian Broad Axe Head
14293,7,false,Netherrack Broad Axe Head
14293,8,false,Slime Broad Axe Head
14293,9,false,Paper Broad Axe Head
14293,10,false,Cobalt Broad Axe Head
14293,11,false,Ardite Broad Axe Head
14293,12,false,Manyullyn Broad Axe Head
14293,13,false,Copper Broad Axe Head
14293,14,false,Bronze Broad Axe Head
14293,15,false,Alumite Broad Axe Head
14293,16,false,Steel Broad Axe Head
14293,17,false,Slime Broad Axe Head
14293,18,false,Pig Iron Broad Axe Head
14293,31,false,Thaumium Broad Axe Head
14294,0,false,Wooden Knife Blade
14294,1,false,Stone Knife Blade
14294,2,false,Iron Knife Blade
14294,3,false,Flint Knife Blade
14294,4,false,Cactus Knife Blade
14294,5,false,Bone Knife Blade
14294,6,false,Obsidian Knife Blade
14294,7,false,Netherrack Knife Blade
14294,8,false,Slime Knife Blade
14294,9,false,Paper Knife Blade
14294,10,false,Cobalt Knife Blade
14294,11,false,Ardite Knife Blade
14294,12,false,Manyullyn Knife Blade
14294,13,false,Copper Knife Blade
14294,14,false,Bronze Knife Blade
14294,15,false,Alumite Knife Blade
14294,16,false,Steel Knife Blade
14294,17,false,Slime Knife Blade
14294,18,false,Pig Iron Knife Blade
14294,31,false,Thaumium Knife Blade
14295,0,false,Wooden Chisel Head
14295,1,false,Stone Chisel Head
14295,2,false,Iron Chisel Head
14295,3,false,Flint Chisel Head
14295,4,false,Cactus Chisel Head
14295,5,false,Bone Chisel Head
14295,6,false,Obsidian Chisel Head
14295,7,false,Netherrack Chisel Head
14295,8,false,Slime Chisel Head
14295,9,false,Paper Chisel Head
14295,10,false,Cobalt Chisel Head
14295,11,false,Ardite Chisel Head
14295,12,false,Manyullyn Chisel Head
14295,13,false,Copper Chisel Head
14295,14,false,Bronze Chisel Head
14295,15,false,Alumite Chisel Head
14295,16,false,Steel Chisel Head
14295,17,false,Slime Chisel Head
14295,18,false,Pig Iron Chisel Head
14295,31,false,Thaumium Chisel Head
14296,0,false,Wooden Scythe Head
14296,1,false,Stone Scythe Head
14296,2,false,Iron Scythe Head
14296,3,false,Flint Scythe Head
14296,4,false,Cactus Scythe Head
14296,5,false,Bone Scythe Head
14296,6,false,Obsidian Scythe Head
14296,7,false,Netherrack Scythe Head
14296,8,false,Slime Scythe Head
14296,9,false,Paper Scythe Head
14296,10,false,Cobalt Scythe Head
14296,11,false,Ardite Scythe Head
14296,12,false,Manyullyn Scythe Head
14296,13,false,Copper Scythe Head
14296,14,false,Bronze Scythe Head
14296,15,false,Alumite Scythe Head
14296,16,false,Steel Scythe Head
14296,17,false,Slime Scythe Head
14296,18,false,Pig Iron Scythe Head
14296,31,false,Thaumium Scythe Head
14297,0,false,Wooden Tough Binding
14297,1,false,Stone Tough Binding
14297,2,false,Iron Tough Binding
14297,3,false,Flint Tough Binding
14297,4,false,Cactus Tough Binding
14297,5,false,Bone Tough Binding
14297,6,false,Obsidian Tough Binding
14297,7,false,Netherrack Tough Binding
14297,8,false,Slime Tough Binding
14297,9,false,Paper Tough Binding
14297,10,false,Cobalt Tough Binding
14297,11,false,Ardite Tough Binding
14297,12,false,Manyullyn Tough Binding
14297,13,false,Copper Tough Binding
14297,14,false,Bronze Tough Binding
14297,15,false,Alumite Tough Binding
14297,16,false,Steel Tough Binding
14297,17,false,Slime Tough Binding
14297,18,false,Pig Iron Tough Binding
14297,31,false,Thaumium Tough Binding
14298,0,false,Wooden Tough Rod
14298,1,false,Stone Tough Rod
14298,2,false,Iron Tough Rod
14298,3,false,Flint Tough Rod
14298,4,false,Cactus Tough Rod
14298,5,false,Bone Tough Rod
14298,6,false,Obsidian Tough Rod
14298,7,false,Netherrack Tough Rod
14298,8,false,Slime Tough Rod
14298,9,false,Paper Tough Rod
14298,10,false,Cobalt Tough Rod
14298,11,false,Ardite Tough Rod
14298,12,false,Manyullyn Tough Rod
14298,13,false,Copper Tough Rod
14298,14,false,Bronze Tough Rod
14298,15,false,Alumite Tough Rod
14298,16,false,Steel Tough Rod
14298,17,false,Slime Tough Rod
14298,18,false,Pig Iron Tough Rod
14298,31,false,Thaumium Tough Rod
14299,0,false,Wooden Large Sword Blade
14299,1,false,Stone Large Sword Blade
14299,2,false,Iron Large Sword Blade
14299,3,false,Flint Large Sword Blade
14299,4,false,Cactus Large Sword Blade
14299,5,false,Bone Large Sword Blade
14299,6,false,Obsidian Large Sword Blade
14299,7,false,Netherrack Large Sword Blade
14299,8,false,Slime Large Sword Blade
14299,9,false,Paper Large Sword Blade
14299,10,false,Cobalt Large Sword Blade
14299,11,false,Ardite Large Sword Blade
14299,12,false,Manyullyn Large Sword Blade
14299,13,false,Copper Large Sword Blade
14299,14,false,Bronze Large Sword Blade
14299,15,false,Alumite Large Sword Blade
14299,16,false,Steel Large Sword Blade
14299,17,false,Slime Large Sword Blade
14299,18,false,Pig Iron Large Sword Blade
14299,31,false,Thaumium Large Sword Blade
14300,0,false,Wooden Large Plate
14300,1,false,Stone Large Plate
14300,2,false,Iron Large Plate
14300,3,false,Flint Large Plate
14300,4,false,Cactus Large Plate
14300,5,false,Bone Large Plate
14300,6,false,Obsidian Large Plate
14300,7,false,Netherrack Large Plate
14300,8,false,Slime Large Plate
14300,9,false,Paper Large Plate
14300,10,false,Cobalt Large Plate
14300,11,false,Ardite Large Plate
14300,12,false,Manyullyn Large Plate
14300,13,false,Copper Large Plate
14300,14,false,Bronze Large Plate
14300,15,false,Alumite Large Plate
14300,16,false,Steel Large Plate
14300,17,false,Slime Large Plate
14300,18,false,Pig Iron Large Plate
14300,31,false,Thaumium Large Plate
14301,0,false,Wooden Excavator Head
14301,1,false,Stone Excavator Head
14301,2,false,Iron Excavator Head
14301,3,false,Flint Excavator Head
14301,4,false,Cactus Excavator Head
14301,5,false,Bone Excavator Head
14301,6,false,Obsidian Excavator Head
14301,7,false,Netherrack Excavator Head
14301,8,false,Slime Excavator Head
14301,9,false,Paper Excavator Head
14301,10,false,Cobalt Excavator Head
14301,11,false,Ardite Excavator Head
14301,12,false,Manyullyn Excavator Head
14301,13,false,Copper Excavator Head
14301,14,false,Bronze Excavator Head
14301,15,false,Alumite Excavator Head
14301,16,false,Steel Excavator Head
14301,17,false,Slime Excavator Head
14301,18,false,Pig Iron Excavator Head
14301,31,false,Thaumium Excavator Head
14302,0,false,Wooden Hammer Head
14302,1,false,Stone Hammer Head
14302,2,false,Iron Hammer Head
14302,3,false,Flint Hammer Head
14302,4,false,Cactus Hammer Head
14302,5,false,Bone Hammer Head
14302,6,false,Obsidian Hammer Head
14302,7,false,Netherrack Hammer Head
14302,8,false,Slime Hammer Head
14302,9,false,Paper Hammer Head
14302,10,false,Cobalt Hammer Head
14302,11,false,Ardite Hammer Head
14302,12,false,Manyullyn Hammer Head
14302,13,false,Copper Hammer Head
14302,14,false,Bronze Hammer Head
14302,15,false,Alumite Hammer Head
14302,16,false,Steel Hammer Head
14302,17,false,Slime Hammer Head
14302,18,false,Pig Iron Hammer Head
14302,31,false,Thaumium Hammer Head
14303,0,false,Wooden Full Guard
14303,1,false,Stone Full Guard
14303,2,false,Iron Full Guard
14303,3,false,Flint Full Guard
14303,4,false,Cactus Full Guard
14303,5,false,Bone Full Guard
14303,6,false,Obsidian Full Guard
14303,7,false,Netherrack Full Guard
14303,8,false,Slime Full Guard
14303,9,false,Paper Full Guard
14303,10,false,Cobalt Full Guard
14303,11,false,Ardite Full Guard
14303,12,false,Manyullyn Full Guard
14303,13,false,Copper Full Guard
14303,14,false,Bronze Full Guard
14303,15,false,Alumite Full Guard
14304,0,false,Bowstring
14304,1,false,Enchanted Bowstring
14304,2,false,Fiery Bowstring
14305,0,false,Wooden Arrowhead
14305,1,false,Stone Arrowhead
14305,2,false,Iron Arrowhead
14305,3,false,Flint Arrowhead
14305,4,false,Cactus Arrowhead
14305,5,false,Bone Arrowhead
14305,6,false,Obsidian Arrowhead
14305,7,false,Netherrack Arrowhead
14305,8,false,Slime Arrowhead
14305,9,false,Paper Arrowhead
14305,10,false,Cobalt Arrowhead
14305,11,false,Ardite Arrowhead
14305,12,false,Manyullyn Arrowhead
14305,13,false,Copper Arrowhead
14305,14,false,Bronze Arrowhead
14305,15,false,Alumite Arrowhead
14305,16,false,Steel Arrowhead
14305,17,false,Slime Arrowhead
14305,18,false,Pig Iron Arrowhead
14305,31,false,Thaumium Arrowhead
14306,0,false,Feather Fletching
14306,1,false,Leaf Fletching
14306,2,false,Slime Fletching
14306,3,false,Slime Fletching
14307,0,true,Wooden Pickaxe
14307,0,true,Stone Pickaxe
14307,0,true,Iron Pickaxe
14307,0,true,Flint Pickaxe
14307,0,true,Cactus Pickaxe
14307,0,true,Bone Pickaxe
14307,0,true,Obsidian Pickaxe
14307,0,true,Netherrack Pickaxe
14307,0,true,Slime Pickaxe
14307,0,true,Paper Pickaxe
14307,0,true,Cobalt Pickaxe
14307,0,true,Ardite Pickaxe
14307,0,true,Manyullyn Pickaxe
14307,0,true,Copper Pickaxe
14307,0,true,Bronze Pickaxe
14307,0,true,Alumite Pickaxe
14307,0,true,Slime Pickaxe
14307,0,true,Steel Pickaxe
14307,0,true,Pig Iron Pickaxe
14307,0,true,Thaumium Pickaxe
14308,0,true,Wooden Shovel
14308,0,true,Stone Shovel
14308,0,true,Iron Shovel
14308,0,true,Flint Shovel
14308,0,true,Cactus Shovel
14308,0,true,Bone Shovel
14308,0,true,Obsidian Shovel
14308,0,true,Netherrack Shovel
14308,0,true,Slime Shovel
14308,0,true,Paper Shovel
14308,0,true,Cobalt Shovel
14308,0,true,Ardite Shovel
14308,0,true,Manyullyn Shovel
14308,0,true,Copper Shovel
14308,0,true,Bronze Shovel
14308,0,true,Alumite Shovel
14308,0,true,Slime Shovel
14308,0,true,Steel Shovel
14308,0,true,Pig Iron Shovel
14308,0,true,Thaumium Shovel
14309,0,true,Wooden Hatchet
14309,0,true,Stone Hatchet
14309,0,true,Iron Hatchet
14309,0,true,Flint Hatchet
14309,0,true,Cactus Hatchet
14309,0,true,Bone Hatchet
14309,0,true,Obsidian Hatchet
14309,0,true,Netherrack Hatchet
14309,0,true,Slime Hatchet
14309,0,true,Paper Hatchet
14309,0,true,Cobalt Hatchet
14309,0,true,Ardite Hatchet
14309,0,true,Manyullyn Hatchet
14309,0,true,Copper Hatchet
14309,0,true,Bronze Hatchet
14309,0,true,Alumite Hatchet
14309,0,true,Slime Hatchet
14309,0,true,Steel Hatchet
14309,0,true,Pig Iron Hatchet
14309,0,true,Thaumium Hatchet
14311,0,true,Wooden Broadsword
14311,0,true,Stone Broadsword
14311,0,true,Iron Broadsword
14311,0,true,Flint Broadsword
14311,0,true,Cactus Broadsword
14311,0,true,Bone Broadsword
14311,0,true,Obsidian Broadsword
14311,0,true,Netherrack Broadsword
14311,0,true,Slime Broadsword
14311,0,true,Paper Broadsword
14311,0,true,Cobalt Broadsword
14311,0,true,Ardite Broadsword
14311,0,true,Manyullyn Broadsword
14311,0,true,Copper Broadsword
14311,0,true,Bronze Broadsword
14311,0,true,Alumite Broadsword
14311,0,true,Slime Broadsword
14311,0,true,Steel Broadsword
14311,0,true,Pig Iron Broadsword
14311,0,true,Thaumium Broadsword
14312,0,true,Wooden Longsword
14312,0,true,Stone Longsword
14312,0,true,Iron Longsword
14312,0,true,Flint Longsword
14312,0,true,Cactus Longsword
14312,0,true,Bone Longsword
14312,0,true,Obsidian Longsword
14312,0,true,Netherrack Longsword
14312,0,true,Slime Longsword
14312,0,true,Paper Longsword
14312,0,true,Cobalt Longsword
14312,0,true,Ardite Longsword
14312,0,true,Manyullyn Longsword
14312,0,true,Copper Longsword
14312,0,true,Bronze Longsword
14312,0,true,Alumite Longsword
14312,0,true,Slime Longsword
14312,0,true,Steel Longsword
14312,0,true,Pig Iron Longsword
14312,0,true,Thaumium Longsword
14313,0,true,Wooden Rapier
14313,0,true,Stone Rapier
14313,0,true,Iron Rapier
14313,0,true,Flint Rapier
14313,0,true,Cactus Rapier
14313,0,true,Bone Rapier
14313,0,true,Obsidian Rapier
14313,0,true,Netherrack Rapier
14313,0,true,Slime Rapier
14313,0,true,Paper Rapier
14313,0,true,Cobalt Rapier
14313,0,true,Ardite Rapier
14313,0,true,Manyullyn Rapier
14313,0,true,Copper Rapier
14313,0,true,Bronze Rapier
14313,0,true,Alumite Rapier
14313,0,true,Slime Rapier
14313,0,true,Steel Rapier
14313,0,true,Pig Iron Rapier
14313,0,true,Thaumium Rapier
14314,0,true,Wooden Frying Pan
14314,0,true,Stone Frying Pan
14314,0,true,Iron Frying Pan
14314,0,true,Flint Frying Pan
14314,0,true,Cactus Frying Pan
14314,0,true,Bone Frying Pan
14314,0,true,Obsidian Frying Pan
14314,0,true,Netherrack Frying Pan
14314,0,true,Slime Frying Pan
14314,0,true,Paper Frying Pan
14314,0,true,Cobalt Frying Pan
14314,0,true,Ardite Frying Pan
14314,0,true,Manyullyn Frying Pan
14314,0,true,Copper Frying Pan
14314,0,true,Bronze Frying Pan
14314,0,true,Alumite Frying Pan
14314,0,true,Slime Frying Pan
14314,0,true,Steel Frying Pan
14314,0,true,Pig Iron Frying Pan
14314,0,true,Thaumium Frying Pan
14314,0,true,Bane of Pigs
14315,0,true,Wooden Battlesign
14315,0,true,Stone Battlesign
14315,0,true,Iron Battlesign
14315,0,true,Flint Battlesign
14315,0,true,Cactus Battlesign
14315,0,true,Bone Battlesign
14315,0,true,Obsidian Battlesign
14315,0,true,Netherrack Battlesign
14315,0,true,Slime Battlesign
14315,0,true,Paper Battlesign
14315,0,true,Cobalt Battlesign
14315,0,true,Ardite Battlesign
14315,0,true,Manyullyn Battlesign
14315,0,true,Copper Battlesign
14315,0,true,Bronze Battlesign
14315,0,true,Alumite Battlesign
